xmin,ymin,xmax,ymax,Frame,Label,Preview URL
125,508,234,644,2327,Weapon,
11,24,244,165,2441,Weapon,
24,63,738,241,Grenade Launcher_33,Weapon,
355,228,435,334,1148,Weapon,
65,171,182,228,2469,Weapon,
264,164,379,239,2469,Weapon,
268,93,439,230,1160,Weapon,
4,1,78,115,1606,Weapon,
80,3,152,115,1606,Weapon,
91,36,456,253,392,Weapon,
20,61,798,497,386,Weapon,
474,323,800,530,386,Weapon,
1,7,155,115,1612,Weapon,
370,44,550,211,1174,Weapon,
63,22,171,182,2496,Weapon,
2,2,156,117,1821,Weapon,
350,161,581,324,1835,Weapon,
6,13,438,248,379,Weapon,
39,590,2354,1179,Automatic Rifle_63,Weapon,
46,21,248,156,2482,Weapon,
247,112,286,152,437,Weapon,
10,104,39,300,Knife_27,Weapon,
45,102,69,305,Knife_27,Weapon,
72,85,105,301,Knife_27,Weapon,
111,44,156,300,Knife_27,Weapon,
158,46,208,301,Knife_27,Weapon,
205,8,244,303,Knife_27,Weapon,
250,45,292,300,Knife_27,Weapon,
297,16,337,301,Knife_27,Weapon,
334,15,384,301,Knife_27,Weapon,
382,13,418,298,Knife_27,Weapon,
421,37,489,304,Knife_27,Weapon,
27,38,971,657,351,Weapon,
4,2,154,116,1809,Weapon,
24,15,475,348,345,Weapon,
4,3,1427,1058,Knife_33,Weapon,
85,348,243,457,423,Weapon,
277,349,420,464,423,Weapon,
9,222,156,328,423,Weapon,
185,228,333,333,423,Weapon,
339,241,456,339,423,Weapon,
21,21,471,357,344,Weapon,
1,1,157,115,1808,Weapon,
60,394,155,461,422,Weapon,
207,386,337,476,422,Weapon,
51,281,159,365,422,Weapon,
176,275,319,365,422,Weapon,
179,178,310,263,422,Weapon,
72,1,290,363,436,Weapon,
35,10,956,773,350,Weapon,
869,1,1313,2318,Knife_26,Weapon,
37,35,979,610,378,Weapon,
3,1,156,119,1834,Weapon,
62,29,138,81,2483,Weapon,
68,18,252,147,2497,Weapon,
2,1,149,77,1820,Weapon,
78,8,300,134,1613,Weapon,
85,26,477,413,387,Weapon,
6,8,719,424,1175,Weapon,
440,258,876,549,1161,Weapon,
62,18,218,128,2468,Weapon,
147,15,364,325,393,Weapon,
1,8,159,78,1607,Weapon,
108,155,315,365,2326,Weapon,
85,157,135,206,1149,Weapon,
57,323,1258,601,Grenade Launcher_32,Weapon,
134,73,196,137,2440,Weapon,
106,47,238,140,2454,Weapon,
344,494,614,671,2332,Weapon,
21,75,61,135,2865,Weapon,
92,73,449,314,620,Weapon,
281,58,571,343,146,Weapon,
201,41,456,303,152,Weapon,
12,50,407,331,634,Weapon,
114,42,149,101,2871,Weapon,
386,52,594,248,84,Weapon,
3,1,155,116,1388,Weapon,
62,50,215,160,2859,Weapon,
24,210,431,484,2681,Weapon,
315,574,934,1330,2695,Weapon,
195,143,255,173,90,Weapon,
108,56,396,284,608,Weapon,
3,3,156,118,1377,Weapon,
458,67,1010,499,2118,Weapon,
219,343,559,700,185,Weapon,
2,2,157,119,1411,Weapon,
3,2,158,117,1405,Weapon,
23,70,51,95,191,Weapon,
3,1,159,116,1363,Weapon,
246,280,1273,900,2642,Weapon,
19,61,74,198,807,Weapon,
94,107,171,173,47,Weapon,
99,218,262,300,2124,Weapon,
390,65,634,181,2124,Weapon,
2,0,128,100,1,Weapon,
123,47,238,145,1,Weapon,
58,62,111,112,2130,Weapon,
7,2,157,116,1439,Weapon,
102,53,402,282,813,Weapon,
70,26,209,127,53,Weapon,
464,242,566,297,2656,Weapon,
440,364,543,407,2656,Weapon,
97,21,224,179,2911,Weapon,
4,2,480,244,754,Weapon,
1,106,435,341,Shotgun_42,Weapon,
225,240,924,383,Shotgun_56,Weapon,
104,376,1015,512,Shotgun_56,Weapon,
33,10,600,422,998,Weapon,
91,18,174,201,740,Weapon,
145,20,1148,833,Sword_79,Weapon,
43,16,236,140,2905,Weapon,
1494,756,1831,1151,768,Weapon,
1766,1016,2291,1335,768,Weapon,
1745,649,2245,947,768,Weapon,
107,23,375,944,Sword_51,Weapon,
367,212,517,457,2093,Weapon,
1,16,337,168,2087,Weapon,
190,186,1693,903,Sword_45,Weapon,
31,23,132,135,2939,Weapon,
220,67,274,91,797,Weapon,
542,328,830,531,1203,Weapon,
324,297,456,629,1203,Weapon,
35,0,968,648,Shotgun_81,Weapon,
11,4,151,112,1565,Weapon,
1,2,158,114,1571,Weapon,
191,139,325,231,2078,Weapon,
19,169,127,368,1217,Weapon,
38,22,409,285,783,Weapon,
448,222,742,1335,Sword_92,Weapon,
1,74,229,229,2736,Weapon,
44,33,344,202,973,Weapon,
2,3,158,118,1559,Weapon,
1369,295,1691,703,2050,Weapon,
437,223,477,245,2044,Weapon,
37,99,158,200,967,Weapon,
82,160,763,625,2722,Weapon,
185,156,329,223,230,Weapon,
2,12,492,310,556,Weapon,
484,115,1557,978,Handgun_28,Weapon,
9,2,497,274,542,Weapon,
88,63,757,467,1968,Weapon,
27,169,84,242,224,Weapon,
1,3,155,116,1940,Weapon,
1,3,156,115,1798,Weapon,
312,106,372,217,2291,Weapon,
39,21,1457,678,Sniper_20,Weapon,
227,195,278,310,2285,Weapon,
2,1,157,117,1954,Weapon,
291,102,390,170,218,Weapon,
17,16,682,159,Bazooka_49,Weapon,
21,2,139,108,1767,Weapon,
49,54,161,110,2508,Weapon,
268,170,355,334,1001,Weapon,
72,121,375,487,595,Weapon,
272,128,436,328,581,Weapon,
4,185,90,328,581,Weapon,
99,138,191,312,581,Weapon,
179,133,293,300,581,Weapon,
1,15,76,114,581,Weapon,
36,67,231,134,581,Weapon,
87,14,339,111,581,Weapon,
334,92,499,150,581,Weapon,
302,13,439,83,581,Weapon,
150,23,161,41,1015,Weapon,
4,1,156,119,1773,Weapon,
154,13,195,86,2252,Weapon,
1,9,503,495,Bazooka_75,Weapon,
8,281,62,362,1983,Weapon,
11,7,257,165,2534,Weapon,
109,33,284,190,SMG_12,Weapon,
111,229,281,381,SMG_12,Weapon,
490,209,667,378,SMG_12,Weapon,
491,22,667,204,SMG_12,Weapon,
351,139,596,682,2520,Weapon,
3,3,813,512,1029,Weapon,
36,469,3890,1194,Bazooka_61,Weapon,
6,71,163,207,1997,Weapon,
99,54,132,129,2246,Weapon,
43,106,177,206,1072,Weapon,
3,3,156,116,1714,Weapon,
70,121,1238,840,280,Weapon,
360,260,523,396,294,Weapon,
5,6,157,112,1700,Weapon,
16,126,65,166,2209,Weapon,
58,20,452,313,Handgun_98,Weapon,
23,353,391,599,Handgun_98,Weapon,
391,136,687,418,Handgun_98,Weapon,
630,36,1003,289,Handgun_98,Weapon,
609,334,1016,610,Handgun_98,Weapon,
234,11,1134,2148,SMG_49,Weapon,
446,236,721,695,1066,Weapon,
475,71,1152,916,2547,Weapon,
34,41,945,1191,Sword_6,Weapon,
2,4,154,116,1728,Weapon,
182,127,375,288,Sniper_84,Weapon,
472,206,828,466,2221,Weapon,
905,276,2560,1920,Sniper_90,Weapon,
10,13,98,176,2235,Weapon,
99,121,894,294,Bazooka_12,Weapon,
104,354,890,575,Bazooka_12,Weapon,
1,102,579,496,2553,Weapon,
382,139,1534,940,SMG_75,Weapon,
11,14,479,248,525,Weapon,
1,3,495,304,243,Weapon,
40,38,76,88,257,Weapon,
33,58,428,319,531,Weapon,
101,51,488,307,519,Weapon,
23,15,757,877,2584,Weapon,
2,313,932,565,Sniper_47,Weapon,
364,176,907,268,Sniper_47,Weapon,
394,106,781,195,Sniper_47,Weapon,
3,23,158,118,1933,Weapon,
4,4,155,119,1927,Weapon,
324,190,1600,928,Sniper_53,Weapon,
278,155,455,244,2590,Weapon,
69,21,712,397,Handgun_67,Weapon,
3,126,900,673,1099,Weapon,
2,1,157,117,1516,Weapon,
586,359,860,553,2779,Weapon,
62,49,195,119,1270,Weapon,
48,197,187,275,1270,Weapon,
100,224,227,319,1270,Weapon,
142,271,244,358,1270,Weapon,
147,127,281,198,1270,Weapon,
226,6,508,472,928,Weapon,
29,80,589,423,1264,Weapon,
8,32,185,96,1502,Weapon,
113,375,756,625,2023,Weapon,
391,165,584,325,900,Weapon,
3,4,288,154,2745,Weapon,
3,5,294,159,2751,Weapon,
111,122,772,465,SMG_4,Weapon,
47,39,236,137,2989,Weapon,
1,219,894,968,914,Weapon,
286,207,568,416,1258,Weapon,
553,302,833,511,2037,Weapon,
171,126,1279,719,Shotgun_31,Weapon,
78,46,478,301,727,Weapon,
26,14,126,92,2962,Weapon,
104,76,214,157,2976,Weapon,
86,143,476,425,733,Weapon,
9,36,1920,2510,Shotgun_25,Weapon,
430,223,719,1332,Sword_22,Weapon,
19,24,269,162,2786,Weapon,
44,206,596,324,Sword_36,Weapon,
2,102,296,212,2792,Weapon,
2,5,155,118,1462,Weapon,
308,133,340,165,690,Weapon,
2,1,157,119,1304,Weapon,
127,264,355,453,848,Weapon,
3,1,157,115,1310,Weapon,
26,87,490,322,684,Weapon,
143,83,334,244,2619,Weapon,
3,4,154,114,1476,Weapon,
26,176,112,322,2157,Weapon,
122,55,168,91,34,Weapon,
2,1,157,108,1338,Weapon,
22,1,158,70,874,Weapon,
214,308,270,344,2631,Weapon,
141,80,325,201,2625,Weapon,
114,83,137,129,20,Weapon,
28,21,299,273,860,Weapon,
18,28,41,85,2143,Weapon,
79,507,258,635,135,Weapon,
1,72,500,303,653,Weapon,
3,4,294,162,2816,Weapon,
146,438,358,846,2802,Weapon,
29,65,431,303,647,Weapon,
21,15,1067,685,121,Weapon,
316,198,1396,952,109,Weapon,
26,11,1496,945,2194,Weapon,
14,24,286,147,2180,Weapon,
5,3,155,113,1489,Weapon,
272,186,678,340,1106,Weapon,
169,63,235,125,492,Weapon,
257,69,319,122,492,Weapon,
0,60,84,217,2369,Weapon,
2,1,157,118,1660,Weapon,
3,2,156,115,1674,Weapon,
46,74,373,250,486,Weapon,
20,78,146,163,1112,Weapon,
84,31,221,111,1112,Weapon,
154,47,407,258,2433,Weapon,
10,12,1581,1585,Grenade Launcher_41,Weapon,
6,12,153,103,1884,Weapon,
394,185,474,265,2355,Weapon,
83,238,585,748,2341,Weapon,
3,3,157,116,1648,Weapon,
42,382,168,660,1890,Weapon,
708,412,820,684,1890,Weapon,
24,185,424,273,Shotgun_7,Weapon,
26,96,385,178,Shotgun_7,Weapon,
27,12,339,101,Shotgun_7,Weapon,
23,280,400,386,Shotgun_7,Weapon,
23,390,408,522,Shotgun_7,Weapon,
325,105,775,638,2427,Weapon,
104,99,386,307,451,Weapon,
8,2,401,296,337,Weapon,
24,132,478,216,Knife_41,Weapon,
204,243,1017,686,Automatic Rifle_39,Weapon,
249,136,262,149,323,Weapon,
17,170,318,398,445,Weapon,
137,13,483,276,445,Weapon,
84,29,455,274,Grenade Launcher_82,Weapon,
124,151,221,316,2396,Weapon,
748,154,859,308,2396,Weapon,
1,1,157,114,1847,Weapon,
103,527,1837,1058,Automatic Rifle_11,Weapon,
4,3,157,117,1853,Weapon,
34,80,769,721,Knife_69,Weapon,
428,77,844,373,2382,Weapon,
72,37,413,375,479,Weapon,
12,59,507,192,Grenade Launcher_96,Weapon,
258,182,408,403,Knife_68,Weapon,
162,141,355,402,Knife_68,Weapon,
78,15,346,392,Knife_68,Weapon,
337,640,503,820,2383,Weapon,
4,2,157,116,1852,Weapon,
107,28,447,256,Grenade Launcher_97,Weapon,
195,126,608,378,Grenade Launcher_97,Weapon,
50,102,459,277,478,Weapon,
156,19,1201,218,Automatic Rifle_10,Weapon,
114,226,1187,443,Automatic Rifle_10,Weapon,
102,468,1253,719,Automatic Rifle_10,Weapon,
335,201,487,303,1846,Weapon,
421,85,624,308,2397,Weapon,
125,131,146,150,322,Weapon,
103,65,700,741,Automatic Rifle_38,Weapon,
279,162,354,229,444,Weapon,
104,162,328,304,450,Weapon,
154,80,384,249,450,Weapon,
42,70,840,207,Shotgun_100,Weapon,
88,35,1105,564,Knife_40,Weapon,
139,73,226,258,336,Weapon,
174,465,960,652,1891,Weapon,
14,1,143,115,1649,Weapon,
32,133,355,474,2340,Weapon,
387,319,625,761,2426,Weapon,
3,5,404,125,Shotgun_6,Weapon,
73,84,435,177,Shotgun_6,Weapon,
14,171,405,273,Shotgun_6,Weapon,
0,258,447,332,Shotgun_6,Weapon,
163,102,954,455,Grenade Launcher_40,Weapon,
10,1,1008,766,2432,Weapon,
271,404,426,465,2354,Weapon,
4,2,154,118,1885,Weapon,
2,1,157,116,1675,Weapon,
754,338,1069,598,1113,Weapon,
106,9,270,118,487,Weapon,
523,243,1482,990,Grenade Launcher_68,Weapon,
103,46,417,241,493,Weapon,
236,14,312,67,1107,Weapon,
4,4,154,116,1661,Weapon,
115,454,1624,1857,Knife_83,Weapon,
484,126,1933,1437,Knife_83,Weapon,
116,186,177,238,2368,Weapon,
1,1,158,119,1488,Weapon,
35,10,824,613,2181,Weapon,
291,331,355,443,2195,Weapon,
733,300,1242,750,108,Weapon,
34,316,64,368,646,Weapon,
3,13,297,139,2803,Weapon,
31,20,588,477,120,Weapon,
620,24,1171,497,120,Weapon,
325,300,879,517,120,Weapon,
45,582,377,1014,120,Weapon,
431,491,702,1022,120,Weapon,
762,548,962,954,120,Weapon,
1031,585,1117,942,120,Weapon,
44,1054,531,1454,120,Weapon,
577,1085,1157,1460,120,Weapon,
40,1474,531,1780,120,Weapon,
77,433,303,763,134,Weapon,
13,16,291,132,2817,Weapon,
60,166,100,227,652,Weapon,
166,164,192,231,652,Weapon,
13,20,424,293,861,Weapon,
56,8,104,44,21,Weapon,
54,87,86,138,21,Weapon,
8,2,282,170,2624,Weapon,
21,123,37,161,2142,Weapon,
331,415,543,552,2156,Weapon,
85,7,285,232,2630,Weapon,
6,30,159,60,875,Weapon,
4,3,158,114,1339,Weapon,
24,53,166,158,35,Weapon,
77,94,162,134,2618,Weapon,
54,148,133,189,2618,Weapon,
153,106,175,124,685,Weapon,
2,1,156,115,1311,Weapon,
4,1,155,116,1477,Weapon,
1,29,348,181,SMG_100,Weapon,
2,6,154,112,1463,Weapon,
13,14,496,243,849,Weapon,
2,1,157,113,1305,Weapon,
58,5,87,52,691,Weapon,
9,10,284,175,2793,Weapon,
421,228,797,1557,Sword_37,Weapon,
113,45,882,295,Shotgun_18,Weapon,
1,11,282,149,2787,Weapon,
403,176,1504,999,Sword_23,Weapon,
427,180,1504,992,Sword_23,Weapon,
44,10,344,276,732,Weapon,
85,20,225,71,2977,Weapon,
114,16,169,94,2963,Weapon,
3,47,483,366,726,Weapon,
26,67,719,486,1259,Weapon,
1,207,851,818,915,Weapon,
17,50,66,84,2988,Weapon,
29,20,452,468,SMG_5,Weapon,
22,7,271,197,2750,Weapon,
83,104,135,168,2036,Weapon,
7,6,278,160,2022,Weapon,
35,13,255,116,2744,Weapon,
399,191,469,253,901,Weapon,
212,209,298,274,1265,Weapon,
544,274,652,356,929,Weapon,
401,339,445,446,929,Weapon,
1,1,159,115,1503,Weapon,
11,35,143,107,1517,Weapon,
10,14,665,270,1271,Weapon,
15,13,288,160,2778,Weapon,
1165,106,1911,1080,Sniper_52,Weapon,
4,3,157,106,1926,Weapon,
95,39,775,643,1098,Weapon,
700,294,919,623,2591,Weapon,
1,1,780,576,2585,Weapon,
28,58,461,349,518,Weapon,
2,17,158,119,1932,Weapon,
1,841,2017,1490,Sniper_46,Weapon,
200,99,221,111,256,Weapon,
223,366,294,500,256,Weapon,
23,111,418,340,530,Weapon,
22,94,102,207,524,Weapon,
1,340,121,409,242,Weapon,
166,223,1239,740,Bazooka_13,Weapon,
408,722,573,960,2234,Weapon,
901,757,1030,960,2234,Weapon,
41,113,1159,544,Sniper_91,Weapon,
233,3,453,496,2552,Weapon,
710,273,1689,948,SMG_60,Weapon,
26,22,241,171,2546,Weapon,
152,1,848,529,2220,Weapon,
609,231,1382,491,Sniper_85,Weapon,
5,3,156,119,1729,Weapon,
21,27,327,187,2208,Weapon,
2,12,157,105,1701,Weapon,
94,11,449,208,295,Weapon,
190,203,1138,788,1067,Weapon,
9,342,1003,760,SMG_48,Weapon,
1,1,479,395,1073,Weapon,
187,120,264,161,281,Weapon,
7,3,158,114,1715,Weapon,
172,735,416,869,1065,Weapon,
90,37,378,264,297,Weapon,
3,1,155,115,1703,Weapon,
7,2,155,115,1717,Weapon,
20,16,488,359,283,Weapon,
232,179,334,261,283,Weapon,
53,92,787,290,Bazooka_39,Weapon,
283,168,315,189,1071,Weapon,
465,142,577,315,2578,Weapon,
96,322,132,365,1059,Weapon,
304,206,4235,2787,SMG_76,Weapon,
65,25,584,406,2550,Weapon,
1,233,1277,515,Sniper_93,Weapon,
37,81,1117,306,Sniper_93,Weapon,
722,302,1201,840,2236,Weapon,
13,66,586,280,Bazooka_11,Weapon,
63,143,3056,4470,Sword_5,Weapon,
139,285,877,764,Sniper_87,Weapon,
1,14,683,399,2222,Weapon,
167,83,226,135,2544,Weapon,
79,251,269,476,532,Weapon,
21,34,566,256,SMG_89,Weapon,
191,34,1342,1034,Handgun_58,Weapon,
249,87,296,120,254,Weapon,
297,93,334,114,254,Weapon,
4,2,155,113,1918,Weapon,
58,1,330,375,240,Weapon,
76,72,158,118,526,Weapon,
155,73,190,99,526,Weapon,
121,118,988,789,2593,Weapon,
54,8,469,318,268,Weapon,
174,82,259,143,1924,Weapon,
607,81,1448,474,Sniper_44,Weapon,
735,336,1706,901,Sniper_44,Weapon,
5,3,158,113,1930,Weapon,
141,78,527,324,2587,Weapon,
88,106,197,231,2008,Weapon,
13,9,149,113,1501,Weapon,
329,24,645,161,1267,Weapon,
484,136,632,243,1273,Weapon,
10,1,157,113,1515,Weapon,
515,243,560,320,2034,Weapon,
1,2,300,198,2752,Weapon,
535,168,848,321,SMG_7,Weapon,
867,165,1243,313,SMG_7,Weapon,
920,312,1259,443,SMG_7,Weapon,
963,443,1257,528,SMG_7,Weapon,
947,533,1266,708,SMG_7,Weapon,
566,587,984,706,SMG_7,Weapon,
615,455,911,604,SMG_7,Weapon,
131,336,608,574,SMG_7,Weapon,
1,216,845,577,917,Weapon,
163,351,251,519,903,Weapon,
57,290,1268,1157,2746,Weapon,
26,20,578,343,2020,Weapon,
24,27,155,113,1529,Weapon,
24,21,229,166,2975,Weapon,
209,153,312,409,730,Weapon,
122,324,176,361,724,Weapon,
99,38,238,107,2961,Weapon,
30,28,978,735,Shotgun_32,Weapon,
3,1,157,108,1298,Weapon,
20,74,536,167,Sword_35,Weapon,
26,17,184,170,2949,Weapon,
25,71,50,123,2791,Weapon,
25,11,275,183,2785,Weapon,
16,15,478,278,718,Weapon,
5,1,154,113,1475,Weapon,
246,130,276,160,1313,Weapon,
63,96,86,126,1313,Weapon,
404,155,434,195,1313,Weapon,
573,98,611,130,1313,Weapon,
50,70,373,348,687,Weapon,
20,23,536,414,693,Weapon,
5,2,154,116,1307,Weapon,
7,1,156,119,1461,Weapon,
19,8,118,84,2168,Weapon,
1,18,157,104,1449,Weapon,
260,138,293,183,2140,Weapon,
184,87,242,139,2626,Weapon,
307,82,347,126,2626,Weapon,
78,72,111,96,23,Weapon,
11,15,430,296,863,Weapon,
28,37,64,99,37,Weapon,
92,220,193,301,877,Weapon,
46,215,331,422,2632,Weapon,
0,202,180,364,2632,Weapon,
191,214,627,424,2632,Weapon,
29,117,381,252,2632,Weapon,
327,49,594,190,2632,Weapon,
118,9,365,174,2632,Weapon,
370,1,634,102,2632,Weapon,
2,1,222,84,2632,Weapon,
72,41,110,122,2154,Weapon,
1001,516,1444,949,122,Weapon,
2,1,296,158,2801,Weapon,
164,276,268,346,644,Weapon,
45,65,1232,791,888,Weapon,
8,66,302,238,650,Weapon,
1,33,281,215,2815,Weapon,
370,110,1052,689,136,Weapon,
201,463,385,618,2183,Weapon,
168,15,314,98,678,Weapon,
119,114,229,195,678,Weapon,
267,117,381,198,678,Weapon,
33,212,142,294,678,Weapon,
346,227,453,313,678,Weapon,
22,25,207,164,2829,Weapon,
35,151,661,566,2197,Weapon,
239,384,352,579,2418,Weapon,
78,45,443,316,485,Weapon,
386,449,490,553,1111,Weapon,
2,3,158,113,1677,Weapon,
142,161,561,804,Knife_95,Weapon,
278,212,871,712,Knife_95,Weapon,
4,4,154,116,1663,Weapon,
250,175,325,302,1105,Weapon,
419,132,544,305,491,Weapon,
28,23,613,288,Grenade Launcher_56,Weapon,
7,13,351,346,Shotgun_4,Weapon,
158,21,391,189,2424,Weapon,
136,62,878,531,2342,Weapon,
3,1,157,117,1893,Weapon,
2,1,158,118,1887,Weapon,
438,169,633,431,2356,Weapon,
221,212,428,642,2430,Weapon,
515,171,628,221,1139,Weapon,
71,55,91,110,446,Weapon,
29,36,393,1723,Knife_56,Weapon,
329,350,503,1628,Knife_56,Weapon,
465,518,680,1611,Knife_56,Weapon,
587,803,772,1637,Knife_56,Weapon,
26,32,318,255,320,Weapon,
1,1,154,115,1878,Weapon,
43,12,406,317,334,Weapon,
7,89,798,215,Knife_42,Weapon,
52,81,446,360,452,Weapon,
93,250,182,372,452,Weapon,
3,4,1197,883,Grenade Launcher_95,Weapon,
1,1,154,118,1850,Weapon,
1,1,155,116,1688,Weapon,
255,84,948,558,2381,Weapon,
324,516,390,662,2395,Weapon,
4,3,157,116,1844,Weapon,
6,103,748,417,Automatic Rifle_12,Weapon,
21,12,456,340,308,Weapon,
8,152,1278,1117,Grenade Launcher_81,Weapon,
28,90,457,354,309,Weapon,
2,1,157,119,1845,Weapon,
601,139,724,308,2394,Weapon,
433,330,850,650,Grenade Launcher_80,Weapon,
22,65,741,239,Grenade Launcher_94,Weapon,
847,389,1088,757,2380,Weapon,
2,7,158,112,1689,Weapon,
3,3,157,116,1851,Weapon,
201,265,793,697,335,Weapon,
217,199,408,372,1879,Weapon,
32,24,447,350,453,Weapon,
46,44,427,171,447,Weapon,
123,8,170,117,321,Weapon,
615,47,1199,404,Knife_57,Weapon,
661,135,1265,488,Knife_57,Weapon,
146,137,210,200,2357,Weapon,
1,1,157,119,1886,Weapon,
136,375,555,698,1138,Weapon,
101,191,563,572,2431,Weapon,
89,89,112,113,2425,Weapon,
4,2,352,231,Shotgun_5,Weapon,
36,355,2515,900,Grenade Launcher_57,Weapon,
2,1,157,116,1892,Weapon,
162,192,417,492,2343,Weapon,
4,6,157,113,1662,Weapon,
156,17,238,67,490,Weapon,
301,12,367,62,490,Weapon,
141,78,230,345,1104,Weapon,
394,234,547,301,1110,Weapon,
1,47,500,375,484,Weapon,
352,106,952,787,2419,Weapon,
4,1,155,112,1676,Weapon,
21,32,161,136,2828,Weapon,
278,262,801,532,2196,Weapon,
837,181,1193,459,2182,Weapon,
1,1,461,375,679,Weapon,
0,11,298,212,2814,Weapon,
268,87,337,136,651,Weapon,
64,103,1235,752,889,Weapon,
108,495,326,622,137,Weapon,
65,244,108,287,123,Weapon,
1,1,323,339,645,Weapon,
13,48,276,214,2800,Weapon,
83,131,473,407,2633,Weapon,
698,142,2551,1015,876,Weapon,
63,255,1766,1535,876,Weapon,
111,83,199,129,36,Weapon,
5,185,1107,816,2155,Weapon,
9,10,388,297,2141,Weapon,
4,11,77,97,1448,Weapon,
86,12,155,102,1448,Weapon,
18,17,433,291,862,Weapon,
71,60,109,108,22,Weapon,
261,121,391,325,2627,Weapon,
3,4,155,118,1306,Weapon,
29,82,464,252,692,Weapon,
16,24,242,223,2169,Weapon,
3,3,158,118,1460,Weapon,
2,3,153,114,1474,Weapon,
272,126,478,253,686,Weapon,
1,2,154,116,1312,Weapon,
60,46,469,348,719,Weapon,
7,7,192,95,2784,Weapon,
130,7,637,749,Sword_20,Weapon,
4,104,294,215,2790,Weapon,
14,3,287,131,2948,Weapon,
3,9,154,107,1299,Weapon,
21,79,134,243,2960,Weapon,
26,51,449,355,725,Weapon,
582,271,1686,838,Shotgun_27,Weapon,
6,5,200,148,731,Weapon,
169,37,233,129,2974,Weapon,
3,3,293,190,2747,Weapon,
87,168,273,426,902,Weapon,
1,265,90,434,902,Weapon,
301,144,484,422,902,Weapon,
441,207,596,419,902,Weapon,
643,229,780,403,902,Weapon,
219,41,353,214,902,Weapon,
500,44,648,192,902,Weapon,
387,0,538,140,902,Weapon,
129,1,275,107,902,Weapon,
300,1,386,71,902,Weapon,
662,1,762,88,902,Weapon,
4,5,158,116,1528,Weapon,
768,362,806,421,2021,Weapon,
335,108,2000,1106,2035,Weapon,
4,135,939,519,916,Weapon,
12,42,536,224,SMG_6,Weapon,
67,24,219,129,2753,Weapon,
1,147,649,284,1272,Weapon,
3,4,157,118,1514,Weapon,
5,7,157,115,1500,Weapon,
137,46,442,266,2009,Weapon,
2,44,444,247,1266,Weapon,
4,3,154,114,1931,Weapon,
164,198,942,804,Sniper_45,Weapon,
986,235,1831,671,Sniper_45,Weapon,
42,166,2360,1445,Handgun_71,Weapon,
193,59,617,370,2586,Weapon,
226,102,416,199,2592,Weapon,
4,1,156,116,1925,Weapon,
205,281,1040,860,269,Weapon,
41,26,1431,678,Sniper_79,Weapon,
231,0,500,251,241,Weapon,
25,225,346,422,527,Weapon,
268,230,1220,523,SMG_88,Weapon,
120,93,444,300,533,Weapon,
1,2,167,136,533,Weapon,
4,2,158,112,1919,Weapon,
84,56,439,289,255,Weapon,
471,207,613,359,2223,Weapon,
256,312,931,1282,Sniper_86,Weapon,
74,349,175,456,2545,Weapon,
172,202,489,496,2551,Weapon,
262,37,587,527,SMG_77,Weapon,
555,275,734,371,1058,Weapon,
0,10,511,497,Bazooka_10,Weapon,
58,70,135,123,2237,Weapon,
50,59,567,229,Sniper_92,Weapon,
15,22,495,359,282,Weapon,
2,3,158,115,1716,Weapon,
491,423,810,726,2579,Weapon,
65,118,112,146,1070,Weapon,
403,972,548,1246,1064,Weapon,
129,88,233,167,1702,Weapon,
120,26,466,233,296,Weapon,
40,125,698,628,2233,Weapon,
144,138,547,414,Sniper_96,Weapon,
58,59,1263,696,Bazooka_14,Weapon,
204,13,921,647,SMG_73,Weapon,
252,260,1275,930,2555,Weapon,
29,22,447,479,SMG_67,Weapon,
107,494,620,876,2541,Weapon,
60,13,522,421,2541,Weapon,
466,193,1177,943,1048,Weapon,
67,134,683,610,2227,Weapon,
42,266,1038,530,Sniper_82,Weapon,
187,126,244,196,292,Weapon,
278,103,323,212,292,Weapon,
14,19,76,108,1706,Weapon,
93,21,143,109,1706,Weapon,
492,51,900,569,2569,Weapon,
560,102,623,263,1060,Weapon,
72,61,102,112,1074,Weapon,
1,1,157,116,1712,Weapon,
2,1,219,162,286,Weapon,
78,7,429,170,286,Weapon,
151,102,500,286,286,Weapon,
112,218,500,371,286,Weapon,
2,3,157,115,1921,Weapon,
1,309,1571,810,Sniper_55,Weapon,
67,31,725,665,2596,Weapon,
70,262,1182,1019,Handgun_61,Weapon,
136,11,550,479,2582,Weapon,
10,50,485,341,279,Weapon,
124,205,305,411,1935,Weapon,
109,314,1144,896,Sniper_69,Weapon,
69,8,191,122,251,Weapon,
46,140,174,248,537,Weapon,
12,18,484,232,523,Weapon,
78,82,404,340,245,Weapon,
5,4,152,110,1909,Weapon,
36,112,157,276,2757,Weapon,
74,59,255,174,912,Weapon,
8,3,149,110,1538,Weapon,
74,48,583,328,2031,Weapon,
144,285,203,392,2025,Weapon,
113,257,223,364,906,Weapon,
3,4,286,150,2743,Weapon,
375,380,525,473,1262,Weapon,
4,2,155,110,1504,Weapon,
5,3,155,103,1510,Weapon,
730,290,758,338,2019,Weapon,
36,38,216,186,2019,Weapon,
8,21,454,208,1276,Weapon,
99,11,485,331,709,Weapon,
1041,199,1896,3394,Sword_30,Weapon,
30,15,300,206,2794,Weapon,
142,35,175,92,2958,Weapon,
429,147,2367,2406,Sword_24,Weapon,
63,77,102,121,2780,Weapon,
163,300,270,493,1289,Weapon,
371,314,506,562,1289,Weapon,
113,86,132,124,2970,Weapon,
106,16,363,275,735,Weapon,
