xmin,ymin,xmax,ymax,Frame,Label,Preview URL
1,1,155,118,1628.jpg,Weapon,
6,106,698,406,2321.jpg,Weapon,
70,156,210,357,2447.jpg,Weapon,
8,2,265,181,2453.jpg,Weapon,
30,157,171,246,2335.jpg,Weapon,
8,11,496,335,343.jpg,Weapon,
72,235,381,1027,Knife_35.jpg,Weapon,
376,201,529,1051,Knife_35.jpg,Weapon,
525,138,633,1059,Knife_35.jpg,Weapon,
641,147,793,1018,Knife_35.jpg,Weapon,
802,241,885,917,Knife_35.jpg,Weapon,
918,324,985,891,Knife_35.jpg,Weapon,
988,316,1078,915,Knife_35.jpg,Weapon,
382,1,499,183,425.jpg,Weapon,
28,77,421,299,431.jpg,Weapon,
71,38,829,946,357.jpg,Weapon,
5,1,155,118,1833.jpg,Weapon,
22,66,370,198,Automatic Rifle_65.jpg,Weapon,
93,1,500,371,419.jpg,Weapon,
8,8,88,60,2484.jpg,Weapon,
140,26,212,77,2484.jpg,Weapon,
29,127,102,176,2484.jpg,Weapon,
150,129,232,175,2484.jpg,Weapon,
36,76,176,223,2490.jpg,Weapon,
20,42,415,212,1199.jpg,Weapon,
1,1,154,115,1827.jpg,Weapon,
36,65,991,392,Automatic Rifle_71.jpg,Weapon,
41,22,445,296,1198.jpg,Weapon,
569,587,681,709,2491.jpg,Weapon,
2,1,155,119,1826.jpg,Weapon,
13,15,789,234,Automatic Rifle_64.jpg,Weapon,
11,253,791,454,Automatic Rifle_64.jpg,Weapon,
3,3,153,112,1832.jpg,Weapon,
141,64,249,117,2485.jpg,Weapon,
1,147,356,391,418.jpg,Weapon,
121,118,418,295,430.jpg,Weapon,
43,46,931,773,356.jpg,Weapon,
1298,362,2023,5346,Knife_20.jpg,Weapon,
2390,295,3222,5637,Knife_20.jpg,Weapon,
3332,252,4072,5720,Knife_20.jpg,Weapon,
4315,687,4848,4779,Knife_20.jpg,Weapon,
5215,994,5690,4613,Knife_20.jpg,Weapon,
13,9,494,343,Knife_34.jpg,Weapon,
4,3,299,262,342.jpg,Weapon,
52,124,93,193,424.jpg,Weapon,
47,3,147,150,2452.jpg,Weapon,
155,358,326,543,2334.jpg,Weapon,
192,218,365,444,2320.jpg,Weapon,
3,3,157,116,1629.jpg,Weapon,
358,184,647,604,2446.jpg,Weapon,
620,10,816,361,2446.jpg,Weapon,
546,366,655,458,1167.jpg,Weapon,
479,755,641,800,1167.jpg,Weapon,
549,774,735,834,1167.jpg,Weapon,
625,800,814,858,1167.jpg,Weapon,
268,58,522,331,2308.jpg,Weapon,
94,49,410,292,395.jpg,Weapon,
11,8,143,102,1601.jpg,Weapon,
1,3,157,116,1615.jpg,Weapon,
22,20,403,490,381.jpg,Weapon,
445,24,777,516,381.jpg,Weapon,
74,129,211,218,1173.jpg,Weapon,
27,25,628,361,168.jpg,Weapon,
1,5,655,578,2693.jpg,Weapon,
49,109,248,240,96.jpg,Weapon,
269,72,566,271,82.jpg,Weapon,
201,7,571,317,2687.jpg,Weapon,
384,141,544,263,154.jpg,Weapon,
32,26,449,271,632.jpg,Weapon,
52,3,175,144,2877.jpg,Weapon,
28,3,139,181,2863.jpg,Weapon,
8,68,488,284,626.jpg,Weapon,
258,163,560,365,140.jpg,Weapon,
108,51,240,134,7.jpg,Weapon,
123,38,155,61,2136.jpg,Weapon,
128,54,163,81,2136.jpg,Weapon,
26,44,450,274,815.jpg,Weapon,
2,1,156,117,1359.jpg,Weapon,
67,12,230,88,55.jpg,Weapon,
25,51,982,720,2650.jpg,Weapon,
112,16,195,151,2888.jpg,Weapon,
383,127,452,177,2644.jpg,Weapon,
16,38,494,344,801.jpg,Weapon,
130,46,247,124,41.jpg,Weapon,
28,73,90,159,2122.jpg,Weapon,
4,2,157,116,1403.jpg,Weapon,
83,77,1239,945,197.jpg,Weapon,
81,17,317,190,829.jpg,Weapon,
9,13,155,112,1365.jpg,Weapon,
441,190,580,388,69.jpg,Weapon,
2,4,157,114,1371.jpg,Weapon,
466,167,639,300,2678.jpg,Weapon,
333,43,1996,978,183.jpg,Weapon,
5,1,158,118,1417.jpg,Weapon,
32,4,130,114,1588.jpg,Weapon,
72,106,95,155,2081.jpg,Weapon,
15,248,1594,635,Sword_43.jpg,Weapon,
10,86,412,156,Shotgun_78.jpg,Weapon,
138,141,504,795,2095.jpg,Weapon,
8,3,1497,1001,Knife_8.jpg,Weapon,
147,15,1132,254,Shotgun_50.jpg,Weapon,
192,271,1192,457,Shotgun_50.jpg,Weapon,
111,485,1156,713,Shotgun_50.jpg,Weapon,
268,63,547,275,746.jpg,Weapon,
34,43,82,85,2903.jpg,Weapon,
105,9,280,147,2917.jpg,Weapon,
8,34,472,342,752.jpg,Weapon,
426,27,785,495,2042.jpg,Weapon,
38,16,273,159,961.jpg,Weapon,
141,631,2348,2168,Sword_80.jpg,Weapon,
197,266,541,845,2724.jpg,Weapon,
422,132,2374,2447,Sword_94.jpg,Weapon,
1,3,296,176,2730.jpg,Weapon,
12,22,149,95,1239.jpg,Weapon,
1,135,284,427,975.jpg,Weapon,
103,140,376,397,2056.jpg,Weapon,
200,39,1383,1021,Handgun_8.jpg,Weapon,
2,2,157,115,1577.jpg,Weapon,
9,102,385,177,Bazooka_4.jpg,Weapon,
326,153,931,756,2718.jpg,Weapon,
331,609,799,858,1211.jpg,Weapon,
127,174,155,194,785.jpg,Weapon,
28,24,441,448,791.jpg,Weapon,
206,72,277,183,1205.jpg,Weapon,
45,1,171,250,949.jpg,Weapon,
1,4,156,115,1563.jpg,Weapon,
185,258,208,275,578.jpg,Weapon,
372,151,1088,627,Handgun_12.jpg,Weapon,
100,475,636,922,2283.jpg,Weapon,
622,244,1369,465,Sniper_26.jpg,Weapon,
1,3,158,117,1952.jpg,Weapon,
43,0,269,277,1946.jpg,Weapon,
125,25,330,212,2297.jpg,Weapon,
48,60,567,233,Sniper_32.jpg,Weapon,
55,85,406,286,544.jpg,Weapon,
92,71,920,237,Bazooka_98.jpg,Weapon,
105,304,895,532,Bazooka_98.jpg,Weapon,
1,4,494,322,222.jpg,Weapon,
447,158,559,221,236.jpg,Weapon,
130,11,442,346,550.jpg,Weapon,
353,114,394,153,2526.jpg,Weapon,
5,1,154,119,1749.jpg,Weapon,
10,106,380,174,Bazooka_67.jpg,Weapon,
271,125,553,301,1991.jpg,Weapon,
48,53,182,111,2240.jpg,Weapon,
1,72,151,166,2254.jpg,Weapon,
296,73,440,166,2254.jpg,Weapon,
51,143,551,237,Bazooka_73.jpg,Weapon,
17,23,387,293,1985.jpg,Weapon,
310,8,1012,397,SMG_14.jpg,Weapon,
14,6,276,146,2532.jpg,Weapon,
83,350,108,383,587.jpg,Weapon,
36,76,73,186,587.jpg,Weapon,
250,57,294,85,587.jpg,Weapon,
290,167,333,198,587.jpg,Weapon,
183,388,193,409,587.jpg,Weapon,
170,314,335,413,1013.jpg,Weapon,
2,6,155,116,1775.jpg,Weapon,
1,1,156,115,1761.jpg,Weapon,
12,60,62,97,2268.jpg,Weapon,
0,14,719,337,SMG_28.jpg,Weapon,
522,693,1189,1091,1007.jpg,Weapon,
88,157,401,360,593.jpg,Weapon,
1308,1543,3093,3715,2536.jpg,Weapon,
220,26,1066,740,SMG_10.jpg,Weapon,
196,153,282,225,1981.jpg,Weapon,
2,5,157,116,1759.jpg,Weapon,
105,119,901,292,Bazooka_77.jpg,Weapon,
98,357,910,578,Bazooka_77.jpg,Weapon,
1,16,91,156,2250.jpg,Weapon,
165,35,236,155,2244.jpg,Weapon,
201,51,389,421,1995.jpg,Weapon,
37,228,89,301,2522.jpg,Weapon,
113,243,168,313,2522.jpg,Weapon,
174,265,250,325,2522.jpg,Weapon,
262,256,353,362,2522.jpg,Weapon,
365,277,456,350,2522.jpg,Weapon,
480,289,565,380,2522.jpg,Weapon,
604,368,710,486,2522.jpg,Weapon,
185,161,247,199,597.jpg,Weapon,
414,181,642,273,1003.jpg,Weapon,
1,1,158,119,1765.jpg,Weapon,
2,1,155,113,1771.jpg,Weapon,
148,165,222,215,2278.jpg,Weapon,
52,162,75,206,1017.jpg,Weapon,
36,10,463,387,583.jpg,Weapon,
84,43,94,55,568.jpg,Weapon,
212,42,223,57,568.jpg,Weapon,
25,205,609,548,2293.jpg,Weapon,
3,1,156,116,1942.jpg,Weapon,
5,3,159,119,1956.jpg,Weapon,
110,60,1195,851,2287.jpg,Weapon,
71,22,712,394,Handgun_16.jpg,Weapon,
19,53,462,356,554.jpg,Weapon,
190,16,560,259,232.jpg,Weapon,
12,191,380,393,232.jpg,Weapon,
184,145,361,293,226.jpg,Weapon,
12,117,262,242,226.jpg,Weapon,
2,28,500,281,540.jpg,Weapon,
865,359,1071,521,2052.jpg,Weapon,
535,183,705,296,971.jpg,Weapon,
14,46,292,192,2734.jpg,Weapon,
136,10,642,750,Sword_90.jpg,Weapon,
367,75,965,385,2720.jpg,Weapon,
1,1,640,425,965.jpg,Weapon,
102,242,203,394,1229.jpg,Weapon,
1,15,1162,940,2046.jpg,Weapon,
3,2,158,114,1567.jpg,Weapon,
77,138,1504,1008,2708.jpg,Weapon,
1030,270,2612,1148,1201.jpg,Weapon,
194,175,294,259,795.jpg,Weapon,
230,618,685,996,959.jpg,Weapon,
15,198,211,318,781.jpg,Weapon,
91,73,412,277,781.jpg,Weapon,
83,101,589,469,1215.jpg,Weapon,
3,3,157,119,1573.jpg,Weapon,
4,4,155,113,1598.jpg,Weapon,
502,231,1152,682,2091.jpg,Weapon,
429,214,900,1693,Sword_53.jpg,Weapon,
988,178,1488,1751,Sword_53.jpg,Weapon,
16,855,2047,1187,Shotgun_68.jpg,Weapon,
45,12,235,164,2085.jpg,Weapon,
169,95,367,248,2085.jpg,Weapon,
150,1,489,449,756.jpg,Weapon,
29,17,35,49,2913.jpg,Weapon,
80,34,101,54,2907.jpg,Weapon,
24,187,129,220,742.jpg,Weapon,
51,39,1443,563,Shotgun_54.jpg,Weapon,
17,8,83,99,2126.jpg,Weapon,
2,3,156,112,1349.jpg,Weapon,
36,8,210,128,45.jpg,Weapon,
41,64,451,327,805.jpg,Weapon,
34,88,91,164,2898.jpg,Weapon,
67,35,336,320,2640.jpg,Weapon,
67,323,182,480,2654.jpg,Weapon,
315,326,437,479,2654.jpg,Weapon,
550,325,675,482,2654.jpg,Weapon,
242,92,461,239,2654.jpg,Weapon,
553,84,669,241,2654.jpg,Weapon,
83,20,142,74,51.jpg,Weapon,
313,122,383,157,811.jpg,Weapon,
186,86,232,117,2132.jpg,Weapon,
183,148,283,229,3.jpg,Weapon,
15,12,118,81,1413.jpg,Weapon,
142,16,245,80,1413.jpg,Weapon,
21,105,118,182,1413.jpg,Weapon,
130,116,247,175,1413.jpg,Weapon,
26,58,541,274,187.jpg,Weapon,
4,2,157,113,1375.jpg,Weapon,
1029,132,2517,2078,79.jpg,Weapon,
179,545,1521,2211,79.jpg,Weapon,
76,80,390,375,839.jpg,Weapon,
6,1,158,117,1361.jpg,Weapon,
738,590,1098,1066,2668.jpg,Weapon,
3,6,1017,595,193.jpg,Weapon,
3,7,157,112,1407.jpg,Weapon,
775,3,1256,887,178.jpg,Weapon,
228,78,410,327,2683.jpg,Weapon,
45,208,741,482,86.jpg,Weapon,
966,188,1126,322,92.jpg,Weapon,
28,9,372,126,2697.jpg,Weapon,
70,154,110,182,144.jpg,Weapon,
32,169,403,391,622.jpg,Weapon,
83,83,231,194,2867.jpg,Weapon,
62,6,239,105,2873.jpg,Weapon,
21,13,406,476,636.jpg,Weapon,
176,14,854,422,150.jpg,Weapon,
83,23,243,159,2442.jpg,Weapon,
16,29,654,343,Grenade Launcher_30.jpg,Weapon,
73,23,105,99,2324.jpg,Weapon,
98,1,788,280,2330.jpg,Weapon,
2,1,155,117,1639.jpg,Weapon,
181,287,1758,756,Grenade Launcher_24.jpg,Weapon,
144,12,282,133,2456.jpg,Weapon,
385,354,451,449,1177.jpg,Weapon,
396,113,1203,699,2318.jpg,Weapon,
44,18,234,293,385.jpg,Weapon,
228,22,417,292,385.jpg,Weapon,
2,5,156,113,1611.jpg,Weapon,
1,1,155,115,1605.jpg,Weapon,
222,138,271,193,391.jpg,Weapon,
115,122,1183,625,Grenade Launcher_18.jpg,Weapon,
152,113,269,246,1163.jpg,Weapon,
481,287,694,549,1188.jpg,Weapon,
4,60,207,125,2481.jpg,Weapon,
11,11,148,117,1836.jpg,Weapon,
3,1,155,118,1822.jpg,Weapon,
28,7,485,481,Automatic Rifle_74.jpg,Weapon,
130,131,176,167,2495.jpg,Weapon,
16,12,494,323,408.jpg,Weapon,
17,111,335,443,420.jpg,Weapon,
240,121,453,371,346.jpg,Weapon,
148,175,568,795,Knife_30.jpg,Weapon,
281,207,861,732,Knife_30.jpg,Weapon,
36,63,926,978,352.jpg,Weapon,
17,27,428,144,Automatic Rifle_48.jpg,Weapon,
27,171,118,249,434.jpg,Weapon,
424,1029,3756,1916,Automatic Rifle_49.jpg,Weapon,
1,36,3376,1100,Automatic Rifle_49.jpg,Weapon,
32,1744,3156,2588,Automatic Rifle_49.jpg,Weapon,
50,29,986,701,353.jpg,Weapon,
88,29,1587,200,Knife_25.jpg,Weapon,
82,211,1566,387,Knife_25.jpg,Weapon,
69,384,1575,572,Knife_25.jpg,Weapon,
14,565,1577,763,Knife_25.jpg,Weapon,
182,296,280,452,435.jpg,Weapon,
174,82,473,275,421.jpg,Weapon,
9,1,207,69,Knife_31.jpg,Weapon,
17,155,190,217,Knife_31.jpg,Weapon,
61,220,271,318,Knife_31.jpg,Weapon,
115,153,312,244,Knife_31.jpg,Weapon,
287,340,611,840,347.jpg,Weapon,
18,54,2483,931,Automatic Rifle_75.jpg,Weapon,
2,1,157,118,1823.jpg,Weapon,
81,169,126,275,409.jpg,Weapon,
169,59,200,118,2494.jpg,Weapon,
25,55,113,110,2480.jpg,Weapon,
359,129,635,281,1189.jpg,Weapon,
26,9,471,106,Automatic Rifle_61.jpg,Weapon,
11,112,467,210,Automatic Rifle_61.jpg,Weapon,
25,212,427,335,Automatic Rifle_61.jpg,Weapon,
11,334,491,446,Automatic Rifle_61.jpg,Weapon,
2,3,158,116,1837.jpg,Weapon,
1,43,137,301,390.jpg,Weapon,
2,1,157,115,1604.jpg,Weapon,
13,12,1081,659,1162.jpg,Weapon,
259,175,512,354,1176.jpg,Weapon,
2,3,158,116,1610.jpg,Weapon,
169,51,851,645,384.jpg,Weapon,
6,135,972,589,2319.jpg,Weapon,
7,9,157,113,1638.jpg,Weapon,
148,181,474,423,2331.jpg,Weapon,
71,12,239,123,2457.jpg,Weapon,
17,28,189,179,2443.jpg,Weapon,
22,18,518,276,2325.jpg,Weapon,
91,50,331,211,637.jpg,Weapon,
136,53,218,134,2872.jpg,Weapon,
262,107,323,137,151.jpg,Weapon,
36,72,301,267,145.jpg,Weapon,
14,44,209,90,2866.jpg,Weapon,
28,97,438,349,623.jpg,Weapon,
21,83,207,178,2696.jpg,Weapon,
113,105,148,132,93.jpg,Weapon,
154,102,199,146,93.jpg,Weapon,
287,82,481,263,179.jpg,Weapon,
363,125,416,197,87.jpg,Weapon,
27,219,431,488,2682.jpg,Weapon,
100,35,123,55,2669.jpg,Weapon,
3,3,157,117,1360.jpg,Weapon,
5,7,157,115,1406.jpg,Weapon,
147,85,348,221,192.jpg,Weapon,
1153,405,1676,999,186.jpg,Weapon,
4,4,158,115,1412.jpg,Weapon,
162,59,520,312,838.jpg,Weapon,
175,37,218,72,78.jpg,Weapon,
4,3,156,115,1374.jpg,Weapon,
5,6,239,167,810.jpg,Weapon,
262,7,493,164,810.jpg,Weapon,
36,67,95,160,50.jpg,Weapon,
1,338,411,599,2655.jpg,Weapon,
3,5,507,304,2655.jpg,Weapon,
409,95,697,352,2.jpg,Weapon,
115,568,308,698,2133.jpg,Weapon,
75,169,370,313,2127.jpg,Weapon,
19,44,282,207,2641.jpg,Weapon,
1,2,137,193,2899.jpg,Weapon,
27,25,199,185,804.jpg,Weapon,
2,47,176,200,44.jpg,Weapon,
5,2,156,110,1348.jpg,Weapon,
2,56,206,406,743.jpg,Weapon,
99,27,263,161,2906.jpg,Weapon,
59,114,1057,287,Shotgun_55.jpg,Weapon,
57,252,1054,422,Shotgun_55.jpg,Weapon,
29,408,1000,569,Shotgun_55.jpg,Weapon,
0,324,314,562,Shotgun_41.jpg,Weapon,
33,59,100,123,2912.jpg,Weapon,
184,9,380,181,757.jpg,Weapon,
7,4,1387,1378,Sword_46.jpg,Weapon,
1240,569,1434,1393,Sword_46.jpg,Weapon,
128,163,163,202,2084.jpg,Weapon,
3,5,996,1028,Shotgun_69.jpg,Weapon,
137,28,439,192,2090.jpg,Weapon,
4,1,154,117,1599.jpg,Weapon,
31,106,221,262,1214.jpg,Weapon,
1,74,106,230,780.jpg,Weapon,
64,64,207,215,780.jpg,Weapon,
159,65,294,202,780.jpg,Weapon,
230,48,376,186,780.jpg,Weapon,
327,59,383,159,780.jpg,Weapon,
185,167,403,288,958.jpg,Weapon,
4,5,151,116,1572.jpg,Weapon,
174,135,1280,719,Shotgun_96.jpg,Weapon,
103,53,897,283,Shotgun_82.jpg,Weapon,
3,1,158,119,1566.jpg,Weapon,
16,25,500,349,794.jpg,Weapon,
137,78,157,112,1200.jpg,Weapon,
60,141,184,370,2709.jpg,Weapon,
178,431,436,775,1228.jpg,Weapon,
274,157,359,202,964.jpg,Weapon,
17,66,927,178,Sword_85.jpg,Weapon,
842,280,1225,1136,2721.jpg,Weapon,
108,35,1184,508,2047.jpg,Weapon,
585,307,699,498,2053.jpg,Weapon,
24,14,534,379,Sword_91.jpg,Weapon,
148,6,573,238,2735.jpg,Weapon,
397,218,451,259,970.jpg,Weapon,
91,28,352,148,227.jpg,Weapon,
66,13,446,247,541.jpg,Weapon,
27,17,476,298,555.jpg,Weapon,
20,16,274,349,233.jpg,Weapon,
309,18,558,351,233.jpg,Weapon,
27,270,1047,534,Sniper_23.jpg,Weapon,
1,1,394,252,2286.jpg,Weapon,
81,263,172,371,1957.jpg,Weapon,
64,69,810,580,Handgun_17.jpg,Weapon,
208,417,484,611,Handgun_17.jpg,Weapon,
792,157,1340,509,Handgun_17.jpg,Weapon,
52,1231,578,1627,Handgun_17.jpg,Weapon,
526,1064,1378,1685,Handgun_17.jpg,Weapon,
848,1402,1306,1735,Handgun_17.jpg,Weapon,
174,97,281,176,569.jpg,Weapon,
2,3,156,117,1943.jpg,Weapon,
11,229,1041,748,Sniper_37.jpg,Weapon,
30,261,198,494,2292.jpg,Weapon,
632,159,851,323,2279.jpg,Weapon,
1,5,158,114,1770.jpg,Weapon,
29,127,764,451,582.jpg,Weapon,
314,272,870,609,582.jpg,Weapon,
36,150,125,204,1016.jpg,Weapon,
28,194,518,410,SMG_39.jpg,Weapon,
534,189,1099,402,SMG_39.jpg,Weapon,
35,420,488,588,SMG_39.jpg,Weapon,
506,405,1091,555,SMG_39.jpg,Weapon,
73,9,515,338,1002.jpg,Weapon,
258,108,442,298,596.jpg,Weapon,
4,1,158,118,1764.jpg,Weapon,
194,178,251,228,1994.jpg,Weapon,
221,201,278,244,1994.jpg,Weapon,
160,152,217,196,1994.jpg,Weapon,
85,33,103,83,2245.jpg,Weapon,
46,109,760,600,2523.jpg,Weapon,
79,84,269,238,2537.jpg,Weapon,
112,42,193,322,2251.jpg,Weapon,
3,1,157,114,1758.jpg,Weapon,
21,5,276,144,1980.jpg,Weapon,
53,102,102,131,1028.jpg,Weapon,
35,145,371,307,2521.jpg,Weapon,
142,272,537,429,2521.jpg,Weapon,
88,404,260,512,2247.jpg,Weapon,
278,12,517,346,1996.jpg,Weapon,
86,28,611,364,Bazooka_60.jpg,Weapon,
113,493,314,661,Bazooka_60.jpg,Weapon,
40,60,95,144,1982.jpg,Weapon,
49,34,132,89,2253.jpg,Weapon,
387,123,1564,954,SMG_13.jpg,Weapon,
84,92,649,488,2535.jpg,Weapon,
257,176,333,309,1014.jpg,Weapon,
150,81,186,155,580.jpg,Weapon,
8,1,154,118,1772.jpg,Weapon,
8,1,153,117,1766.jpg,Weapon,
159,143,400,350,594.jpg,Weapon,
182,175,246,244,1000.jpg,Weapon,
309,136,642,339,2509.jpg,Weapon,
0,1,525,340,Handgun_15.jpg,Weapon,
18,19,484,300,219.jpg,Weapon,
2,3,159,117,1955.jpg,Weapon,
2,17,1099,646,2284.jpg,Weapon,
31,51,867,713,Sniper_21.jpg,Weapon,
76,60,444,228,2290.jpg,Weapon,
102,141,551,331,Sniper_35.jpg,Weapon,
6,4,155,115,1799.jpg,Weapon,
1,1,157,120,1941.jpg,Weapon,
13,10,467,301,543.jpg,Weapon,
16,35,241,197,Handgun_29.jpg,Weapon,
97,142,317,323,Handgun_29.jpg,Weapon,
190,239,388,408,Handgun_29.jpg,Weapon,
416,121,592,273,Handgun_29.jpg,Weapon,
323,30,513,176,Handgun_29.jpg,Weapon,
490,217,644,349,Handgun_29.jpg,Weapon,
77,163,112,285,225.jpg,Weapon,
3,1,155,113,1969.jpg,Weapon,
49,101,226,155,231.jpg,Weapon,
236,66,369,141,231.jpg,Weapon,
424,19,500,92,231.jpg,Weapon,
76,227,197,390,231.jpg,Weapon,
344,194,486,342,231.jpg,Weapon,
179,135,1084,815,557.jpg,Weapon,
142,49,750,465,2045.jpg,Weapon,
339,350,1075,667,2723.jpg,Weapon,
484,0,1292,464,2723.jpg,Weapon,
19,13,199,705,Sword_87.jpg,Weapon,
206,12,322,691,Sword_87.jpg,Weapon,
325,20,465,698,Sword_87.jpg,Weapon,
464,12,616,723,Sword_87.jpg,Weapon,
610,2,714,719,Sword_87.jpg,Weapon,
191,120,247,199,966.jpg,Weapon,
24,47,398,309,972.jpg,Weapon,
56,55,289,195,2737.jpg,Weapon,
394,171,1498,989,Sword_93.jpg,Weapon,
419,180,1517,992,Sword_93.jpg,Weapon,
9,17,649,501,2051.jpg,Weapon,
487,409,564,540,1558.jpg,Weapon,
83,236,364,528,Shotgun_94.jpg,Weapon,
422,222,710,522,Shotgun_94.jpg,Weapon,
774,230,1049,525,Shotgun_94.jpg,Weapon,
119,106,410,348,2079.jpg,Weapon,
3,1,155,118,1570.jpg,Weapon,
80,85,482,374,782.jpg,Weapon,
365,77,566,280,1216.jpg,Weapon,
14,135,527,250,Bazooka_3.jpg,Weapon,
5,50,711,498,1202.jpg,Weapon,
341,77,397,103,796.jpg,Weapon,
4,3,158,112,1564.jpg,Weapon,
47,177,457,255,Shotgun_80.jpg,Weapon,
20,76,169,264,2086.jpg,Weapon,
241,76,394,273,2086.jpg,Weapon,
51,123,104,203,2938.jpg,Weapon,
630,241,1371,3747,Sword_44.jpg,Weapon,
223,194,244,221,769.jpg,Weapon,
435,298,500,343,769.jpg,Weapon,
806,59,981,339,2092.jpg,Weapon,
14,16,178,118,2904.jpg,Weapon,
27,16,177,540,Sword_78.jpg,Weapon,
244,24,512,532,Sword_78.jpg,Weapon,
57,132,359,365,741.jpg,Weapon,
859,260,1366,665,999.jpg,Weapon,
128,64,325,404,755.jpg,Weapon,
86,39,140,90,2910.jpg,Weapon,
5,4,152,113,1438.jpg,Weapon,
350,578,470,865,2131.jpg,Weapon,
76,62,93,86,2657.jpg,Weapon,
3,47,47,89,52.jpg,Weapon,
1,115,390,327,812.jpg,Weapon,
130,3,175,73,46.jpg,Weapon,
76,40,137,126,46.jpg,Weapon,
42,110,705,994,806.jpg,Weapon,
36,98,204,340,2643.jpg,Weapon,
4,40,57,74,2125.jpg,Weapon,
494,11,877,203,190.jpg,Weapon,
4,3,157,114,1404.jpg,Weapon,
2,1,158,116,1362.jpg,Weapon,
1,12,155,106,1376.jpg,Weapon,
2,2,157,120,1410.jpg,Weapon,
319,22,388,74,184.jpg,Weapon,
53,200,130,277,184.jpg,Weapon,
174,55,217,88,184.jpg,Weapon,
200,394,241,423,184.jpg,Weapon,
532,29,586,84,184.jpg,Weapon,
351,311,397,356,184.jpg,Weapon,
606,324,644,353,184.jpg,Weapon,
438,373,470,387,184.jpg,Weapon,
478,505,513,524,184.jpg,Weapon,
255,159,291,172,184.jpg,Weapon,
478,145,513,162,184.jpg,Weapon,
72,360,1047,670,2119.jpg,Weapon,
84,9,432,333,609.jpg,Weapon,
818,166,1033,485,91.jpg,Weapon,
1,67,628,480,2694.jpg,Weapon,
304,168,596,361,2680.jpg,Weapon,
18,62,151,128,2858.jpg,Weapon,
2,1,157,111,1389.jpg,Weapon,
26,155,529,473,85.jpg,Weapon,
229,246,651,397,153.jpg,Weapon,
116,17,148,41,2870.jpg,Weapon,
107,91,179,274,635.jpg,Weapon,
63,39,490,321,621.jpg,Weapon,
79,66,92,93,2864.jpg,Weapon,
508,344,626,698,147.jpg,Weapon,
7,2,384,268,Grenade Launcher_27.jpg,Weapon,
145,37,225,111,2455.jpg,Weapon,
401,302,585,558,2333.jpg,Weapon,
125,508,234,644,2327.jpg,Weapon,
11,24,244,165,2441.jpg,Weapon,
24,63,738,241,Grenade Launcher_33.jpg,Weapon,
355,228,435,334,1148.jpg,Weapon,
65,171,182,228,2469.jpg,Weapon,
264,164,379,239,2469.jpg,Weapon,
268,93,439,230,1160.jpg,Weapon,
4,1,78,115,1606.jpg,Weapon,
80,3,152,115,1606.jpg,Weapon,
91,36,456,253,392.jpg,Weapon,
20,61,798,497,386.jpg,Weapon,
474,323,800,530,386.jpg,Weapon,
1,7,155,115,1612.jpg,Weapon,
370,44,550,211,1174.jpg,Weapon,
63,22,171,182,2496.jpg,Weapon,
2,2,156,117,1821.jpg,Weapon,
350,161,581,324,1835.jpg,Weapon,
6,13,438,248,379.jpg,Weapon,
39,590,2354,1179,Automatic Rifle_63.jpg,Weapon,
46,21,248,156,2482.jpg,Weapon,
247,112,286,152,437.jpg,Weapon,
10,104,39,300,Knife_27.jpg,Weapon,
45,102,69,305,Knife_27.jpg,Weapon,
72,85,105,301,Knife_27.jpg,Weapon,
111,44,156,300,Knife_27.jpg,Weapon,
158,46,208,301,Knife_27.jpg,Weapon,
205,8,244,303,Knife_27.jpg,Weapon,
250,45,292,300,Knife_27.jpg,Weapon,
297,16,337,301,Knife_27.jpg,Weapon,
334,15,384,301,Knife_27.jpg,Weapon,
382,13,418,298,Knife_27.jpg,Weapon,
421,37,489,304,Knife_27.jpg,Weapon,
27,38,971,657,351.jpg,Weapon,
4,2,154,116,1809.jpg,Weapon,
24,15,475,348,345.jpg,Weapon,
4,3,1427,1058,Knife_33.jpg,Weapon,
85,348,243,457,423.jpg,Weapon,
277,349,420,464,423.jpg,Weapon,
9,222,156,328,423.jpg,Weapon,
185,228,333,333,423.jpg,Weapon,
339,241,456,339,423.jpg,Weapon,
21,21,471,357,344.jpg,Weapon,
1,1,157,115,1808.jpg,Weapon,
60,394,155,461,422.jpg,Weapon,
207,386,337,476,422.jpg,Weapon,
51,281,159,365,422.jpg,Weapon,
176,275,319,365,422.jpg,Weapon,
179,178,310,263,422.jpg,Weapon,
72,1,290,363,436.jpg,Weapon,
35,10,956,773,350.jpg,Weapon,
869,1,1313,2318,Knife_26.jpg,Weapon,
37,35,979,610,378.jpg,Weapon,
3,1,156,119,1834.jpg,Weapon,
62,29,138,81,2483.jpg,Weapon,
68,18,252,147,2497.jpg,Weapon,
2,1,149,77,1820.jpg,Weapon,
78,8,300,134,1613.jpg,Weapon,
85,26,477,413,387.jpg,Weapon,
6,8,719,424,1175.jpg,Weapon,
440,258,876,549,1161.jpg,Weapon,
62,18,218,128,2468.jpg,Weapon,
147,15,364,325,393.jpg,Weapon,
1,8,159,78,1607.jpg,Weapon,
108,155,315,365,2326.jpg,Weapon,
85,157,135,206,1149.jpg,Weapon,
57,323,1258,601,Grenade Launcher_32.jpg,Weapon,
134,73,196,137,2440.jpg,Weapon,
106,47,238,140,2454.jpg,Weapon,
344,494,614,671,2332.jpg,Weapon,
